0,-3373.820280263424,-4866.688280263373,31,14.16,
1,-2679.453613596757,-4666.386280263351,5,20.52,
2,-1070.6202802632565,-4176.37828026332,31,23.44,
3,-254.6536135964701,-3763.7376135966815,5,32.56,
4,-254.6536135964701,-3457.121613596605,5,30.52,
5,-254.6536135964701,-2897.554280263287,5,32.48,
6,-254.6536135964701,-2873.912280263272,5,28.04,
7,-254.6536135964701,-2738.6969469299943,5,28.64,
8,-254.6536135964701,-2273.020280263295,5,30.92,
9,-254.6536135964701,-2353.302946929983,5,34.04,
10,-254.6536135964701,-2571.8069469299326,5,34.72,
11,-254.6536135964701,-2173.422280263255,5,35.04,
12,-254.6536135964701,-2032.4262802632804,5,33.28,
13,-254.6536135964701,-1736.6496135965654,5,31.96,
14,-254.6536135964701,-2138.503613596535,5,30.04,
15,-226.08694692980345,-1878.1142802632196,35,33.16,
16,587.54638640353,-1666.6482802632372,31,31.88,
17,587.6797197368634,-2459.7836135965936,35,27.8,
18,587.6797197368634,-1985.9322802631632,35,28.72,
19,587.6797197368634,-1980.302280263172,35,30.08,
20,587.6797197368634,-1886.7936135965151,35,33.76,
21,587.6797197368634,-1178.7496135964852,35,32.32,
22,587.6797197368634,-1874.9356135964317,35,30.88,
23,587.6797197368634,-1298.331613596529,35,32.0,
24,734.1130530701968,-1237.3809469298587,37,31.84,
25,734.1130530701968,-1695.6082802632181,37,32.96,
26,734.1130530701968,-1398.050280263169,37,33.96,
27,734.1130530701968,-1925.0282802632025,37,34.4,
28,734.1130530701968,-1272.4076135965254,37,33.52,
29,734.1130530701968,-1202.6682802631972,37,34.96,
30,734.1130530701968,-775.4309469298307,37,35.44,
31,734.1130530701968,-1654.5062802632028,37,36.88,
32,734.1130530701968,-1301.1629469298832,37,36.48,
33,734.1130530701968,-1341.698946929851,37,38.08,
34,734.1130530701968,-906.6036135965036,37,38.04,
35,734.1130530701968,-799.966946929836,37,39.68,
36,734.1130530701968,-983.6396135965005,37,39.92,
37,734.1130530701968,-1088.9122802631794,37,39.16,
38,734.1130530701968,-1183.18694692985,37,39.72,
39,734.1130530701968,-1106.8476135964784,37,39.36,
40,741.4797197368633,-1089.1056135964911,37,38.2,
41,741.4797197368633,-851.7036135964876,37,39.4,
42,741.4797197368633,-840.0476135965167,37,38.96,
43,741.4797197368633,-1204.0496135965177,37,40.28,
44,741.4797197368633,-449.18228026315677,37,40.56,
45,741.4797197368633,-1244.87561359651,37,40.16,
46,741.4797197368633,-936.1656135965292,37,41.48,
47,741.4797197368633,-1318.6622802631748,37,40.56,
48,741.4797197368633,-766.0896135964966,37,41.04,
49,741.4797197368633,-984.5276135965105,37,42.56,
