0,-1975.4442236868404,-3806.6602236869703,13,13.666666666666666,
1,-1975.4442236868404,-3488.9435570202813,13,13.933333333333334,
2,-1975.4442236868404,-3209.997557020247,13,13.533333333333333,
3,-1069.38422368676,-2590.4082236868103,3,14.2,
4,-1067.3842236867902,-2748.7455570203115,29,13.266666666666667,
5,-1064.444223686852,-2498.2795570201697,27,16.466666666666665,
6,-1064.444223686852,-2219.16222368684,27,20.4,
7,-1047.3842236866901,-1664.3408903534792,29,25.733333333333334,
8,-1047.3842236866901,-1436.853557020137,29,27.533333333333335,
9,-922.6042236866898,-1205.6562236867903,31,28.466666666666665,
10,-583.9042236868518,-1504.5195570201192,25,28.066666666666666,
11,-547.1442236867518,-1147.2368903534423,25,27.733333333333334,
12,-547.1442236867518,-1347.6062236868158,25,26.466666666666665,
13,-436.04422368685175,-1109.2648903534364,25,27.0,
14,-436.04422368685175,-1099.706890353466,25,27.066666666666666,
15,-436.04422368685175,-934.1722236868133,25,26.533333333333335,
16,-436.04422368685175,-1011.2388903535199,25,25.466666666666665,
17,-436.04422368685175,-977.5268903534937,25,26.4,
18,-421.6242236868518,-776.144223686785,27,27.133333333333333,
19,-421.6242236868518,-529.5335570201136,27,26.466666666666665,
20,-394.5042236867518,-853.2428903534851,27,25.933333333333334,
21,-48.24422368768988,-1138.378223686865,27,26.066666666666666,
22,-48.24422368768988,-722.2708903535552,27,26.133333333333333,
